value,params_backbone,params_batch_size,params_center_crop_key,params_coreset_sampling_ratio,params_image_size_key,params_layers_key,params_max_patches_per_image,params_num_neighbors,params_pre_trained,params_reduction,params_soft_corruption_level,params_soft_review_budget,params_soft_train_fraction
0.06220095693779904,resnet34,8,0.875,0.045,320,l1_l2_l3,128,30,True,max,none,0.135,0.89
0.038834951456310676,resnet50,8,0.875,0.059,320,l1_l2_l3,256,21,True,mean,none,0.01,0.41
0.05732484076433121,resnet34,8,none,0.073,256,l2,1024,19,True,mean,none,0.015,0.92
0.2546201232032854,resnet34,16,none,0.027,320,l1_l2_l3,1024,3,False,mean,none,0.215,0.96
0.1925601750547046,resnet34,16,0.875,0.033,320,l2_l3,256,2,True,max,none,0.18,0.66
0.5213270142180095,resnet34,16,none,0.063,320,l2_l3,1024,1,True,mean,mild,0.14,0.88
0.08196721311475409,resnet50,16,none,0.087,256,l2,1024,24,True,mean,none,0.075,0.77
0.18234442836468887,resnet34,8,none,0.095,224,l2,256,27,True,max,none,0.45,0.98
0.26037735849056604,resnet34,8,0.875,0.069,256,l1_l2_l3,1024,18,True,mean,none,0.265,0.23
0.093841642228739,resnet50,8,0.875,0.001,256,l1_l2_l3,1024,10,True,mean,strong,0.44,0.7
0.6158273381294964,resnet50,8,none,0.093,320,l2_l3,256,26,True,mean,none,0.455,0.88
0.29774436090225564,wide_resnet50_2,8,none,0.061,224,l2_l3,128,24,True,max,strong,0.42,0.96
0.012422360248447204,resnet50,16,0.875,0.033,320,l2_l3,1024,14,False,mean,mild,0.025,0.9
0.028708133971291867,resnet50,8,0.875,0.069,320,l2,256,6,False,mean,none,0.135,0.81
0.6751054852320675,resnet50,16,0.875,0.035,224,l3,512,9,True,mean,none,0.2,0.96
0.5604838709677419,resnet34,16,0.875,0.087,320,l3,256,2,False,max,mild,0.225,0.27
0.052060737527114966,wide_resnet50_2,8,none,0.001,256,l2_l3,512,29,True,max,mild,0.185,0.87
0.7106741573033708,resnet18,16,none,0.085,320,l3,128,7,True,mean,mild,0.475,0.39
0.20217729393468117,wide_resnet50_2,16,none,0.001,224,l1_l2_l3,256,23,False,mean,strong,0.395,0.75
0.3398496240601504,resnet34,8,0.875,0.009,256,l2_l3,512,24,False,mean,none,0.42,0.95
0.3875432525951557,resnet18,16,0.875,0.047,224,l2_l3,512,6,True,max,none,0.32,0.9
0.1032258064516129,resnet18,8,none,0.037,224,l1_l2_l3,256,9,True,max,none,0.19,0.89
0.08156606851549755,wide_resnet50_2,16,none,0.023,256,l2_l3,128,20,False,mean,strong,0.36,0.76
0.3218390804597701,resnet34,8,none,0.091,320,l2_l3,128,11,True,mean,mild,0.255,0.28
0.09195402298850575,wide_resnet50_2,8,0.875,0.087,320,l2,1024,6,True,max,none,0.055,0.86
0.13190184049079753,resnet34,8,none,0.079,256,l3,512,11,False,mean,mild,0.405,0.65
0.03765690376569038,resnet34,8,0.875,0.001,256,l1_l2_l3,512,10,True,mean,mild,0.205,0.67
0.12482662968099861,resnet50,8,none,0.005,320,l1_l2_l3,256,16,False,mean,strong,0.485,0.58
0.026615969581749048,wide_resnet50_2,8,none,0.073,224,l2,1024,22,False,mean,mild,0.26,0.26
0.07453416149068323,resnet18,16,0.875,0.093,256,l2_l3,512,15,True,max,mild,0.025,0.56
0.13953488372093023,resnet34,16,0.875,0.035,224,l1_l2_l3,128,3,True,mean,mild,0.1,0.4
0.7582260371959942,resnet50,8,none,0.057,224,l3,1024,11,True,mean,mild,0.46,0.85
0.0752212389380531,resnet18,8,none,0.091,256,l2,128,12,False,max,none,0.175,0.98
0.015503875968992248,resnet50,16,0.875,0.081,320,l2,512,25,True,max,none,0.1,0.8
0.08849557522123894,resnet34,16,0.875,0.099,256,l2,256,21,False,max,mild,0.175,0.89
0.03184713375796178,resnet34,16,0.875,0.021,256,l2_l3,256,29,True,max,mild,0.015,0.65
0.3678474114441417,wide_resnet50_2,8,none,0.047,256,l2_l3,128,20,False,max,strong,0.5,0.75
0.4938650306748466,resnet18,16,0.875,0.059,320,l3,128,8,True,max,none,0.405,0.85
0.047493403693931395,resnet34,16,none,0.087,320,l2,128,10,False,max,mild,0.09,0.41
0.12320328542094455,resnet18,8,0.875,0.087,320,l2_l3,128,16,False,max,mild,0.215,0.93
0.10420168067226891,resnet34,8,0.875,0.095,256,l2,512,22,False,max,none,0.34,0.24
0.07575757575757576,resnet18,16,none,0.075,256,l2_l3,512,27,False,max,mild,0.11,0.24
0.12684365781710916,resnet34,8,0.875,0.063,320,l2,128,25,True,max,none,0.435,0.59
0.33035714285714285,resnet18,8,0.875,0.097,224,l1_l2_l3,256,9,False,mean,none,0.17,0.86
0.43986254295532645,resnet50,16,none,0.081,224,l1_l2_l3,512,24,False,max,none,0.325,0.88
0.35858585858585856,resnet34,16,0.875,0.013,256,l1_l2_l3,128,28,False,max,none,0.11,0.32
0.07058823529411765,wide_resnet50_2,16,none,0.079,224,l1_l2_l3,128,18,True,mean,strong,0.045,0.73
0.2971014492753623,resnet34,8,0.875,0.073,224,l1_l2_l3,1024,5,True,max,strong,0.29,0.39
0.7833333333333333,wide_resnet50_2,16,none,0.099,256,l3,1024,14,True,max,none,0.345,0.67
0.05177993527508091,resnet18,8,0.875,0.067,224,l3,256,7,True,mean,strong,0.01,0.86
0.44370860927152317,resnet18,8,0.875,0.055,256,l3,1024,26,True,max,mild,0.35,0.87
0.15228426395939088,resnet50,8,0.875,0.041,320,l2_l3,128,20,True,max,none,0.335,0.74
0.4054794520547945,resnet50,16,none,0.045,256,l2_l3,512,5,True,max,none,0.495,0.84
0.1702127659574468,resnet18,8,0.875,0.073,320,l1_l2_l3,1024,2,True,max,none,0.25,0.56
0.39067055393586003,resnet18,8,0.875,0.063,224,l1_l2_l3,128,5,False,mean,strong,0.445,0.58
0.08493150684931507,resnet50,8,none,0.019,256,l2_l3,512,4,False,max,strong,0.495,0.55
0.06382978723404255,resnet34,8,none,0.045,320,l3,1024,5,False,mean,none,0.195,0.81
0.2727272727272727,resnet50,8,0.875,0.083,320,l2_l3,512,26,True,max,mild,0.415,0.86
0.030634573304157548,resnet18,8,0.875,0.013,224,l2_l3,128,30,False,mean,none,0.18,0.7
0.07006369426751592,resnet18,16,none,0.065,256,l2_l3,128,6,True,mean,mild,0.015,0.88
0.005747126436781609,wide_resnet50_2,16,0.875,0.001,256,l3,256,23,False,mean,strong,0.055,0.73
0.08676789587852494,resnet18,8,none,0.097,320,l2_l3,256,21,True,max,mild,0.185,0.94
0.0774818401937046,resnet50,8,none,0.075,256,l2_l3,512,6,False,mean,mild,0.13,0.92
0.058027079303675046,wide_resnet50_2,8,none,0.011,224,l2,1024,20,True,max,mild,0.25,0.61
0.013921113689095127,resnet50,16,0.875,0.001,256,l2,512,12,False,mean,strong,0.15,0.48
0.1277860326894502,resnet34,8,none,0.033,320,l1_l2_l3,128,1,False,mean,strong,0.43,0.42
0.026385224274406333,wide_resnet50_2,16,0.875,0.061,320,l2,128,10,False,max,none,0.09,0.55
0.04371584699453552,resnet34,8,none,0.003,224,l2_l3,256,28,False,mean,none,0.075,0.6
0.6956521739130435,resnet34,8,none,0.015,224,l2_l3,512,7,False,max,none,0.21,0.66
0.1658206429780034,resnet18,16,0.875,0.017,224,l1_l2_l3,128,18,False,max,mild,0.335,0.79
0.7102272727272727,wide_resnet50_2,16,0.875,0.069,224,l2_l3,1024,25,True,mean,strong,0.465,0.92
0.4112903225806452,resnet34,8,0.875,0.085,224,l1_l2_l3,128,9,False,mean,strong,0.225,0.49
0.3319027181688126,wide_resnet50_2,16,none,0.087,224,l1_l2_l3,512,20,False,mean,none,0.46,0.3
0.06679035250463822,wide_resnet50_2,8,0.875,0.069,320,l2,512,29,True,max,strong,0.275,0.98
0.22706065318818042,resnet34,16,0.875,0.007,224,l1_l2_l3,1024,18,True,max,strong,0.395,0.65
0.10559006211180125,resnet18,16,0.875,0.023,320,l3,1024,7,True,max,none,0.025,1.0
0.26895565092989987,resnet34,16,0.875,0.047,320,l2,128,17,True,mean,mild,0.46,0.66
0.7585089141004863,resnet34,16,0.875,0.099,224,l2_l3,256,30,False,mean,strong,0.365,0.25
0.07547169811320754,resnet34,8,0.875,0.097,256,l2_l3,256,1,True,max,none,0.02,0.95
0.043010752688172046,resnet50,16,none,0.079,320,l2,256,29,False,max,strong,0.19,0.73
0.048426150121065374,resnet18,8,0.875,0.067,320,l2_l3,256,20,False,mean,mild,0.13,0.84
0.436,resnet34,8,none,0.015,256,l1_l2_l3,1024,1,False,max,strong,0.23,0.53
0.08213552361396304,resnet34,8,none,0.055,256,l2_l3,512,1,False,mean,none,0.215,1.0
0.09076175040518639,resnet34,8,none,0.013,224,l3,1024,28,False,max,mild,0.365,0.48
0.1426448736998514,resnet18,16,0.875,0.033,256,l3,1024,2,False,mean,none,0.43,0.52
0.03536345776031434,resnet18,16,none,0.101,320,l3,512,30,False,mean,strong,0.24,0.98
0.02188183807439825,wide_resnet50_2,16,none,0.079,224,l2,256,12,False,mean,mild,0.18,0.76
0.08056872037914692,resnet18,8,none,0.023,224,l1_l2_l3,1024,4,False,max,strong,0.14,0.29
0.09004739336492891,resnet18,8,0.875,0.021,320,l1_l2_l3,1024,23,False,max,strong,0.14,0.39
0.1111111111111111,resnet18,16,0.875,0.087,320,l1_l2_l3,128,14,True,max,none,0.38,0.25
0.07736943907156674,resnet34,8,none,0.015,320,l3,1024,20,False,max,none,0.25,0.39
0.0774487471526196,resnet18,8,0.875,0.043,320,l2_l3,256,4,False,max,mild,0.16,0.49
0.1444141689373297,resnet34,8,0.875,0.041,320,l2,1024,7,False,max,none,0.5,0.72
0.10200927357032458,wide_resnet50_2,16,0.875,0.021,224,l3,128,28,False,max,mild,0.4,0.59
0.07553956834532374,resnet34,8,none,0.003,224,l2_l3,128,23,True,mean,mild,0.295,0.67
0.18552875695732837,resnet50,8,0.875,0.053,320,l2_l3,256,18,False,max,none,0.275,0.71
0.12,resnet34,8,0.875,0.079,320,l2,1024,20,True,max,strong,0.23,0.96
0.1326530612244898,resnet18,8,none,0.019,224,l2_l3,512,2,False,max,strong,0.105,0.61
0.7624521072796935,wide_resnet50_2,8,0.875,0.087,320,l1_l2_l3,1024,3,True,mean,mild,0.255,0.82
0.09041095890410959,resnet50,16,0.875,0.003,320,l1_l2_l3,128,22,True,mean,mild,0.495,0.89
0.09174311926605505,resnet18,16,0.875,0.027,256,l2_l3,1024,28,True,mean,strong,0.03,0.23
0.0761904761904762,wide_resnet50_2,16,none,0.021,320,l1_l2_l3,128,28,True,max,none,0.38,0.35
0.06564551422319474,resnet50,16,0.875,0.083,320,l2_l3,128,30,True,max,none,0.18,0.33
0.24398625429553264,resnet50,16,0.875,0.061,320,l2,1024,9,True,max,strong,0.325,0.87
0.6433333333333333,resnet50,8,0.875,0.049,224,l3,1024,8,True,max,strong,0.345,0.59
0.13834586466165413,wide_resnet50_2,8,0.875,0.077,320,l2,256,19,True,max,mild,0.42,0.5
0.3315508021390374,wide_resnet50_2,16,none,0.063,224,l1_l2_l3,128,24,True,mean,mild,0.3,0.44
0.11182108626198083,resnet34,16,none,0.003,256,l3,256,23,False,mean,strong,0.375,0.56
0.06646525679758308,resnet34,8,none,0.053,256,l3,128,11,False,max,none,0.035,0.44
0.05893909626719057,resnet34,16,none,0.003,320,l2_l3,256,10,True,mean,none,0.24,0.24
0.07172995780590717,resnet18,16,0.875,0.035,256,l2,1024,21,False,max,none,0.2,0.77
0.01834862385321101,wide_resnet50_2,16,0.875,0.017,256,l2,128,25,False,mean,none,0.03,0.49
0.06179775280898876,wide_resnet50_2,16,0.875,0.017,224,l2,1024,2,False,mean,strong,0.475,0.86
0.2607361963190184,resnet34,16,none,0.101,320,l1_l2_l3,256,11,False,max,none,0.405,0.84
0.15012106537530268,resnet34,8,none,0.061,224,l1_l2_l3,128,24,False,mean,mild,0.13,0.63
0.026737967914438502,wide_resnet50_2,8,0.875,0.099,256,l2,512,25,True,max,strong,0.085,0.41
0.17114914425427874,resnet34,8,0.875,0.021,320,l2_l3,1024,10,True,max,none,0.125,0.93
0.24798711755233493,resnet50,8,0.875,0.099,256,l2_l3,1024,6,False,mean,strong,0.37,0.23
0.1534090909090909,resnet50,8,none,0.007,224,l2,1024,9,True,mean,none,0.465,0.37
0.2219178082191781,resnet18,16,0.875,0.079,224,l2_l3,256,25,True,max,strong,0.495,0.23
0.36015325670498083,wide_resnet50_2,8,none,0.055,256,l1_l2_l3,512,22,True,mean,strong,0.255,0.9
0.0851063829787234,resnet34,16,none,0.097,256,l2,512,18,True,max,strong,0.195,0.77
0.10696920583468396,resnet18,16,0.875,0.089,256,l2,128,6,False,max,mild,0.365,0.82
0.12137931034482759,resnet18,16,0.875,0.091,256,l2,1024,6,False,max,strong,0.49,0.49
0.1232876712328767,wide_resnet50_2,16,0.875,0.033,256,l2,128,21,False,max,strong,0.495,0.5
0.8065693430656934,resnet50,8,none,0.061,224,l2_l3,128,17,False,max,none,0.285,0.32
0.11046511627906977,resnet18,8,0.875,0.003,256,l2_l3,1024,16,False,max,mild,0.05,0.81
0.053830227743271224,resnet18,8,none,0.011,320,l3,256,17,False,max,strong,0.21,0.65
0.5629139072847682,resnet34,16,0.875,0.037,320,l2_l3,128,30,False,mean,strong,0.35,0.67
0.48403361344537815,wide_resnet50_2,8,0.875,0.005,256,l3,256,27,True,max,strong,0.34,0.25
0.1277860326894502,resnet18,16,none,0.053,224,l2_l3,128,17,False,max,mild,0.43,0.44
0.08427876823338736,resnet18,16,0.875,0.027,256,l2,1024,14,False,max,strong,0.365,0.85
0.5421412300683371,resnet34,8,0.875,0.061,224,l2_l3,512,14,True,mean,strong,0.16,0.8
0.19382022471910113,wide_resnet50_2,16,0.875,0.017,256,l2_l3,128,28,True,max,none,0.475,0.33
0.16736401673640167,resnet34,16,0.875,0.077,224,l2,128,25,False,mean,strong,0.48,0.87
0.12340425531914893,resnet34,16,none,0.051,224,l2,256,23,True,mean,mild,0.195,1.0
0.1390728476821192,resnet50,16,none,0.057,256,l1_l2_l3,1024,9,True,max,strong,0.35,0.67
0.2016348773841962,resnet50,16,none,0.029,256,l2,128,13,False,max,mild,0.5,0.79
0.031055900621118012,resnet18,8,none,0.029,224,l2,1024,6,True,max,mild,0.025,0.28
0.07567567567567568,resnet18,16,none,0.041,224,l2,256,29,True,mean,none,0.08,0.31
0.0427807486631016,resnet50,8,0.875,0.079,224,l2,512,27,True,max,mild,0.085,0.53
0.3728813559322034,resnet50,16,none,0.011,320,l3,1024,1,True,max,none,0.13,0.45
0.5143884892086331,wide_resnet50_2,8,0.875,0.033,320,l3,1024,19,True,max,strong,0.295,0.68
0.26519337016574585,resnet50,8,0.875,0.019,320,l1_l2_l3,256,2,True,mean,strong,0.28,0.55
0.8107255520504731,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.385,0.97
0.8359621451104101,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.385,0.97
0.8359621451104101,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.385,0.97
0.8422712933753943,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.385,0.98
0.8233438485804416,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.385,0.97
0.8454258675078864,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.385,0.98
0.807570977917981,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.385,0.98
0.8422712933753943,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.385,1.0
0.8422712933753943,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.385,1.0
0.8359621451104101,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.385,0.99
0.8422712933753943,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.385,1.0
0.8422712933753943,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.385,1.0
0.8422712933753943,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.385,1.0
0.8422712933753943,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.385,1.0
0.8422712933753943,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.385,1.0
0.8422712933753943,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.385,1.0
0.8422712933753943,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.385,1.0
0.8422712933753943,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.385,1.0
0.8422712933753943,resnet34,16,0.875,0.101,256,l3,1024,2,True,max,strong,0.385,1.0
0.8466453674121406,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.375,1.0
0.8422712933753943,resnet34,16,0.875,0.099,256,l3,1024,2,True,max,strong,0.385,1.0
0.8422712933753943,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.385,1.0
0.807570977917981,resnet34,16,0.875,0.099,256,l3,1024,2,True,max,strong,0.385,0.98
0.8422712933753943,resnet34,16,0.875,0.099,256,l3,1024,1,True,max,strong,0.385,1.0
0.8359621451104101,resnet34,16,0.875,0.101,256,l3,1024,2,True,max,strong,0.385,0.98
0.8422712933753943,resnet34,16,0.875,0.097,256,l3,1024,1,True,max,strong,0.385,1.0
0.8391167192429022,resnet34,16,0.875,0.097,256,l3,1024,1,True,max,strong,0.385,0.98
0.8422712933753943,resnet34,16,0.875,0.101,256,l3,1024,2,True,max,strong,0.385,1.0
0.8359621451104101,resnet34,16,0.875,0.099,256,l3,1024,2,True,max,strong,0.385,0.98
0.8138801261829653,resnet34,16,0.875,0.099,256,l3,1024,1,True,max,strong,0.385,0.99
0.8422712933753943,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.385,1.0
0.8454258675078864,resnet34,16,0.875,0.101,256,l3,1024,2,True,max,strong,0.385,0.98
0.832807570977918,resnet34,16,0.875,0.097,256,l3,1024,2,True,max,strong,0.385,0.98
0.8170347003154574,resnet34,16,0.875,0.097,256,l3,1024,3,True,max,strong,0.385,0.98
0.8422712933753943,resnet34,16,0.875,0.099,256,l3,1024,2,True,max,strong,0.385,0.98
0.8170347003154574,resnet34,16,0.875,0.101,256,l3,1024,3,True,max,strong,0.385,0.98
0.8422712933753943,resnet34,16,0.875,0.097,256,l3,1024,2,True,max,strong,0.385,1.0
0.8242811501597445,resnet34,16,0.875,0.099,256,l3,1024,2,True,max,strong,0.375,0.98
0.8264984227129337,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.385,0.97
0.8359621451104101,resnet34,16,0.875,0.097,256,l3,1024,3,True,max,strong,0.385,1.0
0.8233438485804416,resnet34,16,0.875,0.099,256,l3,1024,2,True,max,strong,0.385,0.99
0.8264984227129337,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.385,0.97
0.8391167192429022,resnet34,16,0.875,0.099,256,l3,1024,3,True,max,strong,0.385,1.0
0.8359621451104101,resnet34,16,0.875,0.097,256,l3,1024,2,True,max,strong,0.385,0.98
0.8296529968454258,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.385,0.97
0.8370607028753994,resnet34,16,0.875,0.097,256,l3,1024,3,True,max,strong,0.375,1.0
0.8233438485804416,resnet34,16,0.875,0.095,256,l3,1024,2,True,max,strong,0.385,0.99
0.8359621451104101,resnet34,16,0.875,0.099,256,l3,1024,1,True,max,strong,0.385,0.97
0.8201892744479495,resnet34,16,0.875,0.099,256,l3,1024,2,True,max,strong,0.385,0.99
0.8422712933753943,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.385,1.0
0.832807570977918,resnet34,16,0.875,0.097,256,l3,1024,3,True,max,strong,0.385,0.98
0.8534621578099839,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.37,0.97
0.8405797101449275,resnet34,16,0.875,0.095,256,l3,1024,2,True,max,strong,0.37,0.96
0.8434504792332268,resnet34,16,0.875,0.097,256,l3,1024,2,True,max,strong,0.375,0.97
0.8129829984544049,resnet34,16,0.875,0.095,256,l3,1024,3,True,max,strong,0.4,0.96
0.8434504792332268,resnet34,16,0.875,0.095,256,l3,1024,2,True,max,strong,0.375,0.97
0.8242811501597445,resnet34,16,0.875,0.095,256,l3,1024,3,True,max,strong,0.375,0.97
0.8402555910543131,resnet34,16,0.875,0.097,256,l3,1024,2,True,max,strong,0.375,0.96
0.8125,resnet34,16,0.875,0.095,256,l3,1024,3,True,max,strong,0.355,0.97
0.8210862619808307,resnet34,16,0.875,0.097,256,l3,1024,2,True,max,strong,0.375,0.96
0.8341384863123994,resnet34,16,0.875,0.095,256,l3,1024,2,True,max,strong,0.37,0.98
0.8242811501597445,resnet34,16,0.875,0.097,256,l3,1024,2,True,max,strong,0.375,0.96
0.8341384863123994,resnet34,16,0.875,0.099,256,l3,1024,3,True,max,strong,0.37,0.98
0.8129829984544049,resnet34,16,0.875,0.099,256,l3,1024,3,True,max,strong,0.4,0.98
0.8370607028753994,resnet34,16,0.875,0.097,256,l3,1024,2,True,max,strong,0.375,0.96
0.8306709265175719,resnet34,16,0.875,0.095,256,l3,1024,2,True,max,strong,0.375,0.98
0.19701492537313434,resnet34,16,0.875,0.099,256,l3,1024,1,True,max,strong,0.04,0.96
0.8438003220611916,resnet34,16,0.875,0.097,256,l3,1024,3,True,max,strong,0.37,0.98
0.8083735909822867,resnet34,16,0.875,0.095,256,l3,1024,3,True,max,strong,0.37,0.97
0.8306709265175719,resnet34,16,0.875,0.095,256,l3,1024,3,True,max,strong,0.375,0.98
0.8453947368421053,resnet34,16,0.875,0.097,256,l3,1024,2,True,max,strong,0.355,0.97
0.8388157894736842,resnet34,16,0.875,0.095,256,l3,1024,3,True,max,strong,0.355,0.96
0.8315301391035549,resnet34,16,0.875,0.097,256,l3,1024,2,True,max,strong,0.4,0.96
0.8309178743961353,resnet34,16,0.875,0.097,256,l3,1024,3,True,max,strong,0.37,0.96
0.8296529968454258,resnet34,16,0.875,0.097,256,l3,1024,2,True,max,strong,0.385,0.98
0.785829307568438,resnet34,16,0.875,0.095,256,l3,1024,2,True,max,strong,0.37,0.97
0.8244766505636071,resnet34,16,0.875,0.097,256,l3,1024,3,True,max,strong,0.37,0.98
0.8107255520504731,resnet34,16,0.875,0.099,256,l3,1024,2,True,max,strong,0.385,0.96
0.8306709265175719,resnet34,16,0.875,0.099,256,l3,1024,2,True,max,strong,0.375,0.98
0.8223684210526315,resnet34,16,0.875,0.095,256,l3,1024,3,True,max,strong,0.355,0.96
0.8405797101449275,resnet34,16,0.875,0.097,256,l3,1024,2,True,max,strong,0.37,0.98
0.8486842105263158,resnet34,16,0.875,0.099,256,l3,1024,2,True,max,strong,0.355,0.99
0.8223684210526315,resnet34,16,0.875,0.095,256,l3,1024,3,True,max,strong,0.355,0.96
0.8306709265175719,resnet34,16,0.875,0.097,256,l3,1024,3,True,max,strong,0.375,0.98
0.8453947368421053,resnet34,16,0.875,0.095,256,l3,1024,2,True,max,strong,0.355,0.96
0.8322368421052632,resnet34,16,0.875,0.095,256,l3,1024,3,True,max,strong,0.355,0.96
0.8026315789473685,resnet34,16,0.875,0.095,256,l3,1024,3,True,max,strong,0.355,0.96
0.7993421052631579,resnet34,16,0.875,0.095,256,l3,1024,2,True,max,strong,0.355,0.99
0.8355263157894737,resnet34,16,0.875,0.097,256,l3,1024,2,True,max,strong,0.355,0.97
0.8363047001620746,resnet34,16,0.875,0.093,256,l3,1024,3,True,max,strong,0.365,0.95
0.8338658146964856,resnet34,16,0.875,0.097,256,l3,1024,2,True,max,strong,0.375,0.99
0.8470209339774557,resnet34,16,0.875,0.099,256,l3,1024,2,True,max,strong,0.37,0.96
0.8355263157894737,resnet34,16,0.875,0.099,256,l3,1024,2,True,max,strong,0.355,0.96
0.8438003220611916,resnet34,16,0.875,0.099,256,l3,1024,3,True,max,strong,0.37,0.95
0.819078947368421,resnet34,16,0.875,0.099,256,l3,1024,3,True,max,strong,0.355,0.94
0.8341384863123994,resnet34,16,0.875,0.099,256,l3,1024,3,True,max,strong,0.37,0.95
0.8421052631578947,resnet34,16,0.875,0.099,256,l3,1024,2,True,max,strong,0.355,0.94
0.821256038647343,resnet34,16,0.875,0.097,256,l3,1024,3,True,max,strong,0.37,0.95
0.8051529790660226,resnet34,16,0.875,0.095,256,l3,1024,3,True,max,strong,0.37,0.96
0.8276972624798712,resnet34,16,0.875,0.099,256,l3,1024,2,True,max,strong,0.37,0.94
0.8276972624798712,resnet34,16,0.875,0.099,256,l3,1024,3,True,max,strong,0.37,0.97
0.8421052631578947,resnet34,16,0.875,0.093,256,l3,1024,2,True,max,strong,0.355,0.96
0.8405797101449275,resnet34,16,0.875,0.097,256,l3,1024,2,True,max,strong,0.37,0.97
0.8178913738019169,resnet34,16,0.875,0.095,256,l3,1024,3,True,max,strong,0.375,0.94
0.8115942028985508,resnet34,16,0.875,0.099,256,l3,1024,2,True,max,strong,0.37,0.95
0.8373590982286635,resnet34,16,0.875,0.097,256,l3,1024,2,True,max,strong,0.37,0.97
0.8373590982286635,resnet34,16,0.875,0.095,256,l3,1024,1,True,max,strong,0.37,0.94
0.8180354267310789,resnet34,16,0.875,0.099,256,l3,1024,2,True,max,strong,0.37,0.98
0.8355263157894737,resnet34,16,0.875,0.097,256,l3,1024,3,True,max,strong,0.355,0.96
0.8402555910543131,resnet34,16,0.875,0.099,256,l3,1024,1,True,max,strong,0.375,0.93
0.8338658146964856,resnet34,16,0.875,0.093,256,l3,1024,3,True,max,strong,0.375,0.98
0.8405797101449275,resnet34,16,0.875,0.101,256,l3,1024,2,True,max,strong,0.37,0.96
0.19701492537313434,resnet34,16,0.875,0.095,256,l3,1024,1,True,max,strong,0.04,0.98
0.8026315789473685,resnet34,16,0.875,0.097,256,l3,1024,3,True,max,strong,0.355,0.95
0.8388157894736842,resnet34,16,0.875,0.101,256,l3,1024,2,True,max,strong,0.355,0.99
0.8388157894736842,resnet34,16,0.875,0.099,256,l3,1024,1,True,max,strong,0.355,0.97
0.8148148148148148,resnet34,16,0.875,0.093,256,l3,1024,2,True,max,strong,0.37,0.93
0.8525121555915721,resnet34,16,0.875,0.097,256,l3,1024,1,True,max,strong,0.365,0.95
0.8370607028753994,resnet34,16,0.875,0.099,256,l3,1024,1,True,max,strong,0.375,0.93
0.8253477588871716,resnet34,16,0.875,0.095,256,l3,1024,1,True,max,strong,0.4,0.95
0.819078947368421,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.355,0.94
0.8244766505636071,resnet34,16,0.875,0.097,256,l3,1024,1,True,max,strong,0.37,0.95
0.8363047001620746,resnet34,16,0.875,0.099,256,l3,1024,2,True,max,strong,0.365,0.93
0.8103727714748784,resnet34,16,0.875,0.095,256,l3,1024,1,True,max,strong,0.365,0.97
0.813614262560778,resnet34,16,0.875,0.097,256,l3,1024,2,True,max,strong,0.365,0.96
0.8373590982286635,resnet34,16,0.875,0.101,256,l3,1024,3,True,max,strong,0.37,0.95
0.8355263157894737,resnet34,16,0.875,0.097,256,l3,1024,4,True,max,strong,0.355,0.96
0.8534621578099839,resnet34,16,0.875,0.099,256,l3,1024,1,True,max,strong,0.37,0.94
0.8075253256150506,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.45,0.94
0.839546191247974,resnet34,16,0.875,0.099,256,l3,1024,1,True,max,strong,0.365,0.97
0.8405797101449275,resnet34,16,0.875,0.099,256,l3,1024,1,True,max,strong,0.37,0.98
0.826580226904376,resnet34,16,0.875,0.101,256,l3,1024,1,True,max,strong,0.365,0.96
0.8244766505636071,resnet34,16,0.875,0.097,256,l3,1024,2,True,max,strong,0.37,0.93
0.8309178743961353,resnet34,16,0.875,0.099,256,l3,1024,1,True,max,strong,0.37,0.98
